315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
315.80,227.22,73.40,63.61
316.34,227.22,73.40,63.61
316.88,227.22,73.40,63.61
317.96,227.22,73.40,63.61
317.96,227.22,73.40,63.61
318.50,227.22,73.40,63.61
319.03,227.22,73.40,63.61
318.50,227.22,73.40,63.61
319.03,227.22,73.40,63.61
318.50,227.22,73.40,63.61
319.03,227.22,73.40,63.61
318.50,227.22,73.40,63.61
319.03,227.22,73.40,63.61
318.50,227.22,73.40,63.61
319.03,227.22,73.40,63.61
317.68,227.06,75.02,65.02
316.58,226.51,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.95,75.02,65.02
316.03,225.40,75.02,65.02
316.58,225.40,75.02,65.02
316.58,225.95,75.02,65.02
317.13,225.40,75.02,65.02
317.68,225.40,75.02,65.02
317.68,225.40,75.02,65.02
317.13,225.40,75.02,65.02
318.48,226.65,73.42,63.63
318.48,225.57,73.42,63.63
317.94,225.57,73.42,63.63
317.41,225.57,73.42,63.63
317.94,225.03,73.42,63.63
317.41,224.49,73.42,63.63
318.19,225.17,71.86,62.28
319.48,226.36,70.33,60.95
318.97,225.84,70.33,60.95
318.97,225.84,70.33,60.95
318.97,225.84,70.33,60.95
318.97,225.33,70.33,60.95
318.45,224.81,70.33,60.95
318.45,224.81,70.33,60.95
317.93,224.81,70.33,60.95
317.93,224.30,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.78,70.33,60.95
317.93,223.27,70.33,60.95
317.65,222.88,68.83,59.65
317.88,223.52,67.36,58.38
319.09,224.14,65.92,57.13
318.61,224.14,65.92,57.13
319.31,224.75,64.52,55.91
319.53,225.35,63.14,54.72
319.73,225.00,61.79,53.56
320.39,225.57,60.48,52.41
321.48,226.13,59.19,51.30
321.48,226.57,59.19,51.30
321.68,227.11,57.92,50.20
321.68,227.97,57.92,50.20
322.72,228.50,56.69,49.13
323.14,228.50,56.69,49.13
323.55,228.50,56.69,49.13
323.97,228.09,56.69,49.13
324.38,228.09,56.69,49.13
324.80,228.09,56.69,49.13
325.22,227.67,56.69,49.13
325.63,227.25,56.69,49.13
325.63,227.25,56.69,49.13
326.24,227.36,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,227.36,55.48,48.08
326.64,226.95,55.48,48.08
326.64,227.36,55.48,48.08
326.64,226.95,55.48,48.08
326.64,227.36,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.95,55.48,48.08
326.64,226.55,55.48,48.08
326.24,225.73,55.48,48.08
326.24,225.73,55.48,48.08
326.24,225.73,55.48,48.08
325.83,226.14,55.48,48.08
325.01,226.14,55.48,48.08
324.60,225.73,55.48,48.08
324.20,225.32,55.48,48.08
324.20,224.51,55.48,48.08
324.20,224.10,55.48,48.08
324.20,224.10,55.48,48.08
323.79,224.51,55.48,48.08
323.38,224.51,55.48,48.08
322.97,224.51,55.48,48.08
322.97,224.10,55.48,48.08
322.97,223.69,55.48,48.08
322.57,224.10,55.48,48.08
322.16,224.10,55.48,48.08
322.16,224.51,55.48,48.08
322.16,224.92,55.48,48.08
321.75,225.73,55.48,48.08
321.34,225.73,55.48,48.08
320.93,225.73,55.48,48.08
321.12,226.24,54.30,47.06
320.72,225.45,54.30,47.06
320.32,225.45,54.30,47.06
319.92,225.45,54.30,47.06
319.53,225.45,54.30,47.06
319.13,225.45,54.30,47.06
319.31,226.75,53.14,46.05
318.92,226.75,53.14,46.05
318.92,226.75,53.14,46.05
318.53,226.75,53.14,46.05
318.31,227.63,52.01,45.07
317.72,228.11,50.90,44.11
317.35,228.11,50.90,44.11
317.35,227.73,50.90,44.11
317.35,228.11,50.90,44.11
317.35,226.23,50.90,44.11
316.97,225.86,50.90,44.11
317.14,226.71,49.81,43.17
316.77,226.34,49.81,43.17
316.77,225.97,49.81,43.17
316.77,225.61,49.81,43.17
316.77,224.87,49.81,43.17
316.94,225.33,48.75,42.25
316.58,225.69,48.75,42.25
316.58,224.97,48.75,42.25
316.22,223.90,48.75,42.25
315.86,223.18,48.75,42.25
316.02,223.63,47.71,41.35
315.32,222.93,47.71,41.35
314.97,221.87,47.71,41.35
314.97,221.52,47.71,41.35
314.97,221.17,47.71,41.35
314.62,220.47,47.71,41.35
314.27,220.47,47.71,41.35
313.57,220.82,47.71,41.35
313.72,221.61,46.69,40.47
313.72,221.27,46.69,40.47
313.38,220.93,46.69,40.47
312.69,221.27,46.69,40.47
312.69,220.24,46.69,40.47
312.69,219.90,46.69,40.47
313.19,219.99,45.70,39.60
313.34,220.74,44.72,38.76
313.02,222.06,44.72,38.76
312.36,224.04,44.72,38.76
312.36,225.03,44.72,38.76
312.03,225.69,44.72,38.76
312.03,225.36,44.72,38.76
311.70,225.36,44.72,38.76
310.71,225.03,44.72,38.76
310.38,223.05,44.72,38.76
310.38,223.05,44.72,38.76
310.38,223.05,44.72,38.76
310.05,223.38,44.72,38.76
309.39,223.71,44.72,38.76
309.06,224.04,44.72,38.76
308.40,224.37,44.72,38.76
308.55,223.79,43.77,37.93
308.55,222.51,43.77,37.93
308.55,220.90,43.77,37.93
308.23,220.58,43.77,37.93
307.26,220.90,43.77,37.93
306.94,221.86,43.77,37.93
306.94,224.11,43.77,37.93
307.26,224.11,43.77,37.93
306.94,224.11,43.77,37.93
307.41,224.52,42.84,37.12
307.87,224.91,41.92,36.33
307.56,225.22,41.92,36.33
307.25,224.61,41.92,36.33
307.25,223.07,41.92,36.33
306.94,223.38,41.92,36.33
306.64,223.38,41.92,36.33
306.02,223.99,41.92,36.33
306.16,224.69,41.03,35.56
305.55,224.99,41.03,35.56
304.95,223.78,41.03,35.56
305.09,223.56,40.15,34.80
304.93,223.93,39.30,34.06
304.64,222.49,39.30,34.06
304.93,221.33,39.30,34.06
304.64,221.91,39.30,34.06
304.64,223.06,39.30,34.06
304.64,224.50,39.30,34.06
304.64,225.37,39.30,34.06
304.64,226.81,39.30,34.06
305.06,226.88,38.46,33.33
304.77,225.75,38.46,33.33
305.18,227.24,37.64,32.62
304.63,228.34,37.64,32.62
304.63,229.17,37.64,32.62
304.63,228.90,37.64,32.62
304.63,224.75,37.64,32.62
304.63,223.09,37.64,32.62
304.08,223.37,37.64,32.62
303.80,225.30,37.64,32.62
303.53,226.13,37.64,32.62
303.25,226.69,37.64,32.62
303.25,228.62,37.64,32.62
303.25,229.73,37.64,32.62
303.25,230.00,37.64,32.62
303.25,228.62,37.64,32.62
303.25,226.96,37.64,32.62
303.25,225.03,37.64,32.62
303.80,223.92,37.64,32.62
304.76,223.72,36.84,31.92
305.30,223.45,36.84,31.92
305.57,225.88,36.84,31.92
306.11,226.69,36.84,31.92
306.38,228.05,36.84,31.92
308.00,228.05,36.84,31.92
308.54,227.50,36.84,31.92
308.82,227.78,36.84,31.92
310.98,226.42,36.84,31.92
310.98,226.69,36.84,31.92
311.25,225.34,36.84,31.92
311.52,225.61,36.84,31.92
312.33,225.07,36.84,31.92
312.60,225.34,36.84,31.92
312.87,225.88,36.84,31.92
313.96,226.15,36.84,31.92
314.23,226.69,36.84,31.92
314.23,226.69,36.84,31.92
314.77,225.34,36.84,31.92
315.31,225.34,36.84,31.92
315.58,224.80,36.84,31.92
315.85,224.53,36.84,31.92
316.39,225.88,36.84,31.92
316.39,226.42,36.84,31.92
316.66,226.96,36.84,31.92
316.93,227.23,36.84,31.92
318.02,226.69,36.84,31.92
318.29,225.34,36.84,31.92
318.29,225.34,36.84,31.92
318.29,225.07,36.84,31.92
318.29,224.80,36.84,31.92
319.91,225.61,36.84,31.92
320.72,226.42,36.84,31.92
321.53,227.50,36.84,31.92
321.53,228.59,36.84,31.92
322.62,228.86,36.84,31.92
323.97,229.40,36.84,31.92
325.59,229.13,36.84,31.92
326.40,225.88,36.84,31.92
326.94,224.53,36.84,31.92
328.57,224.26,36.84,31.92
331.41,223.36,37.65,32.63
331.96,224.19,37.65,32.63
334.03,225.21,38.48,33.35
335.73,228.04,38.48,33.35
337.14,228.60,38.48,33.35
338.27,228.60,38.48,33.35
341.80,226.54,39.34,34.09
342.37,223.94,39.34,34.09
342.66,223.66,39.34,34.09
346.12,223.08,39.34,34.09
346.41,223.37,39.34,34.09
348.56,224.31,38.50,33.36
351.94,223.74,38.50,33.36
352.79,222.33,38.50,33.36
353.92,221.20,38.50,33.36
357.17,220.83,39.35,34.10
358.03,220.26,39.35,34.10
358.61,220.83,39.35,34.10
362.78,221.61,40.22,34.86
363.37,222.50,40.22,34.86
363.97,223.39,40.22,34.86
365.45,223.09,40.22,34.86
366.78,222.41,41.11,35.63
367.38,221.80,41.11,35.63
370.55,222.62,42.02,36.42
370.86,223.23,42.02,36.42
371.63,223.45,42.95,37.22
373.20,220.92,42.95,37.22
373.05,218.93,43.90,38.04
373.37,218.29,43.90,38.04
374.65,218.29,43.90,38.04
374.33,218.93,43.90,38.04
374.97,220.86,43.90,38.04
375.30,222.79,43.90,38.04
376.26,226.33,43.90,38.04
377.06,226.87,44.87,38.89
377.88,222.16,45.86,39.75
378.56,218.79,45.86,39.75
378.89,217.44,45.86,39.75
379.06,217.33,46.88,40.63
379.06,218.02,46.88,40.63
379.41,219.06,46.88,40.63
380.44,223.89,46.88,40.63
380.79,224.58,46.88,40.63
380.79,226.31,46.88,40.63
380.79,226.65,46.88,40.63
380.44,225.96,46.88,40.63
380.44,224.93,46.88,40.63
380.27,224.82,47.91,41.53
379.57,225.17,47.91,41.53
379.22,225.17,47.91,41.53
378.86,224.82,47.91,41.53
378.51,224.47,47.91,41.53
377.81,223.77,47.91,41.53
376.93,223.66,48.97,42.44
376.03,223.91,50.06,43.38
375.11,223.80,51.16,44.34
374.17,223.30,52.30,45.32
374.34,223.40,51.18,44.36
373.59,223.03,51.18,44.36
372.83,223.78,51.18,44.36
372.83,224.53,51.18,44.36
373.21,225.29,51.18,44.36
373.21,227.17,51.18,44.36
373.59,227.92,51.18,44.36
374.34,228.67,51.18,44.36
374.72,227.54,51.18,44.36
375.47,226.04,51.18,44.36
375.85,226.42,51.18,44.36
375.85,226.79,51.18,44.36
375.85,227.54,51.18,44.36
376.22,228.30,51.18,44.36
376.60,231.31,51.18,44.36
376.98,232.06,51.18,44.36
377.35,232.06,51.18,44.36
377.73,232.06,51.18,44.36
377.92,231.95,52.31,45.34
378.30,231.95,52.31,45.34
379.07,231.56,52.31,45.34
378.87,231.06,53.47,46.34
379.27,230.28,53.47,46.34
379.27,229.89,53.47,46.34
379.27,229.10,53.47,46.34
379.66,229.49,53.47,46.34
380.44,230.28,53.47,46.34
381.23,229.89,53.47,46.34
382.01,229.49,53.47,46.34
382.40,229.89,53.47,46.34
382.40,227.53,53.47,46.34
382.80,227.93,53.47,46.34
384.56,227.80,54.65,47.37
384.96,228.21,54.65,47.37
385.76,228.21,54.65,47.37
386.16,228.21,54.65,47.37
386.97,228.61,54.65,47.37
387.37,227.00,54.65,47.37
388.17,227.00,54.65,47.37
388.98,227.40,54.65,47.37
389.78,227.00,54.65,47.37
389.78,227.40,54.65,47.37
390.59,227.00,54.65,47.37
392.60,227.00,54.65,47.37
393.00,227.00,54.65,47.37
393.40,227.00,54.65,47.37
393.80,227.80,54.65,47.37
393.80,228.21,54.65,47.37
394.20,228.21,54.65,47.37
395.01,226.60,54.65,47.37
395.41,225.79,54.65,47.37
395.41,225.79,54.65,47.37
395.41,226.60,54.65,47.37
395.41,227.80,54.65,47.37
395.41,228.61,54.65,47.37
395.01,228.61,54.65,47.37
394.00,228.49,55.86,48.42
392.97,228.36,57.10,49.49
391.92,227.81,58.36,50.58
391.49,227.38,58.36,50.58
390.63,225.24,58.36,50.58
390.63,223.95,58.36,50.58
390.63,224.38,58.36,50.58
390.63,222.66,58.36,50.58
390.20,223.09,58.36,50.58
390.20,223.52,58.36,50.58
390.20,222.23,58.36,50.58
390.20,220.94,58.36,50.58
390.20,221.37,58.36,50.58
390.20,221.37,58.36,50.58
389.35,222.23,58.36,50.58
387.63,222.66,58.36,50.58
387.20,223.09,58.36,50.58
387.20,223.95,58.36,50.58
386.77,224.81,58.36,50.58
386.34,225.24,58.36,50.58
386.10,225.35,57.12,49.50
386.10,224.09,57.12,49.50
385.68,224.51,57.12,49.50
385.26,224.09,57.12,49.50
385.26,224.51,57.12,49.50
384.84,224.09,57.12,49.50
384.43,224.09,57.12,49.50
384.43,223.67,57.12,49.50
384.01,223.67,57.12,49.50
384.01,223.67,57.12,49.50
384.01,224.51,57.12,49.50
384.01,225.77,57.12,49.50
383.59,226.19,57.12,49.50
383.59,227.03,57.12,49.50
383.59,227.03,57.12,49.50
383.59,226.61,57.12,49.50
383.59,224.51,57.12,49.50
383.17,224.09,57.12,49.50
383.17,224.09,57.12,49.50
