311.81,226.00,37.76,29.82
311.55,229.70,37.76,29.82
311.55,229.44,37.76,29.82
311.55,226.00,37.76,29.82
311.69,223.40,36.95,29.19
311.43,222.10,36.95,29.19
311.16,221.32,36.95,29.19
310.90,221.84,36.95,29.19
310.64,224.71,36.95,29.19
310.52,226.58,36.16,28.56
310.26,226.33,36.16,28.56
310.26,225.31,36.16,28.56
310.01,223.27,36.16,28.56
309.50,219.70,36.16,28.56
308.73,219.19,36.16,28.56
308.22,219.70,36.16,28.56
308.22,221.49,36.16,28.56
308.35,223.83,35.39,27.96
307.85,224.33,35.39,27.96
307.85,226.07,35.39,27.96
307.85,226.57,35.39,27.96
307.85,228.06,35.39,27.96
308.10,226.57,35.39,27.96
308.35,226.07,35.39,27.96
307.85,224.08,35.39,27.96
307.85,223.58,35.39,27.96
307.85,224.33,35.39,27.96
307.85,224.83,35.39,27.96
308.35,224.83,35.39,27.96
308.35,224.33,35.39,27.96
308.60,223.83,35.39,27.96
309.10,224.33,35.39,27.96
309.85,224.33,35.39,27.96
309.85,224.33,35.39,27.96
309.85,223.58,35.39,27.96
310.10,223.08,35.39,27.96
311.09,223.33,35.39,27.96
311.47,224.38,34.64,27.36
311.23,225.11,34.64,27.36
311.35,225.88,33.90,26.78
311.35,225.41,33.90,26.78
311.35,225.41,33.90,26.78
311.11,225.64,33.90,26.78
310.87,225.41,33.90,26.78
310.87,225.41,33.90,26.78
310.87,225.41,33.90,26.78
311.11,225.64,33.90,26.78
311.11,225.88,33.90,26.78
311.11,227.32,33.90,26.78
312.07,229.95,33.90,26.78
312.07,229.71,33.90,26.78
312.31,227.08,33.90,26.78
313.03,223.49,33.90,26.78
315.54,222.82,33.18,26.21
315.07,222.35,33.18,26.21
314.84,224.22,33.18,26.21
315.31,225.62,33.18,26.21
315.54,225.62,33.18,26.21
315.77,224.45,33.18,26.21
316.01,223.05,33.18,26.21
315.54,222.35,33.18,26.21
315.54,222.35,33.18,26.21
315.31,222.59,33.18,26.21
315.07,222.59,33.18,26.21
314.37,223.05,33.18,26.21
314.14,223.75,33.18,26.21
314.14,223.52,33.18,26.21
314.14,222.12,33.18,26.21
314.14,221.19,33.18,26.21
314.37,222.35,33.18,26.21
314.61,225.39,33.18,26.21
315.07,228.42,33.18,26.21
314.84,227.49,33.18,26.21
314.84,224.92,33.18,26.21
314.84,221.65,33.18,26.21
314.84,218.85,33.18,26.21
314.61,219.09,33.18,26.21
314.37,221.42,33.18,26.21
314.14,223.75,33.18,26.21
313.91,225.15,33.18,26.21
313.91,226.55,33.18,26.21
313.91,226.09,33.18,26.21
313.91,226.32,33.18,26.21
313.91,226.55,33.18,26.21
313.91,227.02,33.18,26.21
313.91,231.69,33.18,26.21
313.91,233.09,33.18,26.21
314.37,232.85,33.18,26.21
314.14,227.95,33.18,26.21
314.14,224.45,33.18,26.21
314.14,221.19,33.18,26.21
314.14,221.42,33.18,26.21
314.14,221.89,33.18,26.21
314.37,223.52,33.18,26.21
314.61,225.85,33.18,26.21
314.84,225.62,33.18,26.21
315.07,225.39,33.18,26.21
315.07,225.39,33.18,26.21
314.84,224.92,33.18,26.21
315.31,224.92,33.18,26.21
315.31,224.92,33.18,26.21
315.54,227.02,33.18,26.21
316.01,227.02,33.18,26.21
316.01,226.55,33.18,26.21
316.01,224.22,33.18,26.21
316.24,224.69,33.18,26.21
318.34,225.39,33.18,26.21
318.34,227.72,33.18,26.21
318.57,227.72,33.18,26.21
319.04,227.25,33.18,26.21
318.81,227.49,33.18,26.21
319.51,226.32,33.18,26.21
319.51,226.09,33.18,26.21
319.27,225.62,33.18,26.21
318.91,224.86,33.91,26.78
319.62,224.62,33.91,26.78
319.86,224.39,33.91,26.78
320.10,225.82,33.91,26.78
320.58,224.86,33.91,26.78
321.30,225.58,33.91,26.78
321.54,227.02,33.91,26.78
323.45,226.78,33.91,26.78
323.45,226.54,33.91,26.78
323.08,226.72,34.66,27.38
324.29,224.53,34.66,27.38
324.29,223.56,34.66,27.38
323.67,222.77,35.43,27.98
324.16,223.02,35.43,27.98
324.41,225.51,35.43,27.98
324.02,227.94,36.21,28.60
324.28,228.70,36.21,28.60
324.53,228.19,36.21,28.60
323.88,226.86,37.01,29.24
323.21,224.71,37.83,29.88
322.52,223.85,38.67,30.54
321.82,222.14,39.52,31.22
320.55,222.63,40.40,31.91
320.55,223.20,40.40,31.91
320.55,223.20,40.40,31.91
320.55,224.34,40.40,31.91
320.26,224.34,40.40,31.91
319.98,224.06,40.40,31.91
319.13,223.20,40.40,31.91
318.56,222.35,40.40,31.91
318.27,221.78,40.40,31.91
317.70,223.20,40.40,31.91
317.42,223.20,40.40,31.91
317.14,224.62,40.40,31.91
316.57,226.33,40.40,31.91
316.28,226.33,40.40,31.91
316.28,225.76,40.40,31.91
316.00,224.62,40.40,31.91
315.71,224.34,40.40,31.91
315.71,224.62,40.40,31.91
315.43,224.91,40.40,31.91
315.15,225.48,40.40,31.91
314.58,225.19,40.40,31.91
314.01,223.20,40.40,31.91
312.99,222.28,41.29,32.62
312.70,222.57,41.29,32.62
311.38,225.40,42.21,33.34
311.08,226.00,42.21,33.34
310.49,226.59,42.21,33.34
309.60,227.18,42.21,33.34
309.01,227.18,42.21,33.34
308.71,226.29,42.21,33.34
308.12,224.81,42.21,33.34
308.12,224.22,42.21,33.34
308.12,223.92,42.21,33.34
307.82,226.88,42.21,33.34
307.23,228.66,42.21,33.34
307.36,229.48,43.14,34.07
307.79,229.71,44.10,34.83
309.47,229.32,45.07,35.60
308.65,228.29,46.07,36.39
311.70,226.92,47.09,37.19
313.03,225.26,47.09,37.19
312.70,224.60,47.09,37.19
317.51,222.68,46.08,36.40
319.45,221.06,46.08,36.40
321.20,219.04,47.10,37.20
325.51,219.04,47.10,37.20
326.84,219.37,47.10,37.20
329.30,221.28,48.14,38.03
332.84,223.57,49.21,38.87
333.18,222.88,49.21,38.87
333.68,222.79,50.30,39.73
336.30,220.94,51.41,40.61
340.63,220.94,51.41,40.61
342.43,221.66,51.41,40.61
344.24,222.75,51.41,40.61
348.57,224.55,51.41,40.61
351.45,225.27,51.41,40.61
352.17,225.63,51.41,40.61
357.23,225.63,51.41,40.61
359.03,225.27,51.41,40.61
360.99,224.10,52.55,41.51
365.59,224.75,53.71,42.42
366.73,225.13,53.71,42.42
369.00,225.13,53.71,42.42
374.68,225.51,53.71,42.42
375.43,225.89,53.71,42.42
377.11,225.04,54.90,43.36
381.36,225.43,54.90,43.36
383.45,224.18,56.11,44.32
384.02,223.29,57.36,45.30
385.40,221.17,58.63,46.31
390.93,219.01,59.92,47.33
391.11,218.49,61.25,48.38
392.83,218.92,61.25,48.38
397.15,219.78,61.25,48.38
398.63,220.98,62.60,49.45
399.70,221.31,63.99,50.54
403.31,222.66,63.99,50.54
404.40,223.46,65.40,51.66
405.52,223.35,66.85,52.80
410.23,224.29,66.85,52.80
411.64,224.29,66.85,52.80
413.99,223.82,66.85,52.80
418.90,217.59,68.33,53.97
419.11,216.03,69.84,55.17
419.81,214.93,71.39,56.39
421.82,215.43,71.39,56.39
423.83,216.43,71.39,56.39
425.83,217.94,71.39,56.39
427.84,223.96,71.39,56.39
428.56,225.35,72.97,57.63
429.59,226.37,72.97,57.63
429.81,226.25,74.58,58.91
431.38,226.25,74.58,58.91
433.48,226.25,74.58,58.91
434.53,226.25,74.58,58.91
436.11,226.25,74.58,58.91
436.64,226.25,74.58,58.91
436.64,226.77,74.58,58.91
437.16,228.88,74.58,58.91
437.69,228.88,74.58,58.91
438.21,228.35,74.58,58.91
437.69,227.83,74.58,58.91
438.21,227.30,74.58,58.91
438.21,227.30,74.58,58.91
438.21,226.77,74.58,58.91
438.74,226.77,74.58,58.91
438.21,226.77,74.58,58.91
437.69,226.77,74.58,58.91
437.43,227.93,72.99,57.65
437.43,227.93,72.99,57.65
437.43,227.93,72.99,57.65
437.43,227.93,72.99,57.65
436.92,227.93,72.99,57.65
435.89,228.44,72.99,57.65
435.89,228.44,72.99,57.65
435.89,228.44,72.99,57.65
436.40,228.44,72.99,57.65
436.92,228.44,72.99,57.65
436.40,227.93,72.99,57.65
436.92,227.93,72.99,57.65
436.92,227.41,72.99,57.65
437.43,224.33,72.99,57.65
437.95,224.33,72.99,57.65
438.46,222.79,72.99,57.65
438.97,223.30,72.99,57.65
438.46,222.79,72.99,57.65
438.97,223.30,72.99,57.65
438.46,223.30,72.99,57.65
438.97,223.30,72.99,57.65
437.95,223.30,72.99,57.65
437.95,223.82,72.99,57.65
436.92,224.33,72.99,57.65
436.40,224.85,72.99,57.65
436.40,225.36,72.99,57.65
435.89,224.85,72.99,57.65
435.89,225.36,72.99,57.65
435.89,225.36,72.99,57.65
435.38,225.36,72.99,57.65
435.38,225.36,72.99,57.65
434.35,224.85,72.99,57.65
434.35,224.85,72.99,57.65
434.35,225.36,72.99,57.65
433.84,225.87,72.99,57.65
429.21,227.93,72.99,57.65
430.24,228.96,72.99,57.65
430.75,229.98,72.99,57.65
429.73,230.50,72.99,57.65
429.21,230.50,72.99,57.65
429.21,229.98,72.99,57.65
427.67,227.41,72.99,57.65
427.16,226.90,72.99,57.65
427.16,226.90,72.99,57.65
427.16,226.90,72.99,57.65
425.10,227.41,72.99,57.65
425.10,227.93,72.99,57.65
424.59,227.93,72.99,57.65
422.02,227.41,72.99,57.65
422.53,226.90,72.99,57.65
421.51,226.39,72.99,57.65
420.48,224.85,72.99,57.65
420.99,225.36,72.99,57.65
420.48,225.36,72.99,57.65
419.97,225.87,72.99,57.65
419.45,226.39,72.99,57.65
